Name,Phone Number,Email,Credit Score,Age Group,Family Background,Income,Comments,Occupation,Lead Intent
User6413,+91-1748393386,user6413@test.com,753,36–50,Single,476526,,Software Engineer,0
User6414,+91-7138869121,user6414@test.com,622,36–50,Married with Kids,752433,,Doctor,0
User6415,+91-0789798678,user6415@yahoo.com,812,26–35,Married with Kids,973623,interested,Doctor,0
User6416,+91-6736277586,user6416@gmail.com,312,26–35,Single,433963,price too high,Software Engineer,0
User6417,+91-9212730629,user6417@outlook.com,670,51+,Single,469302,not urgent,Lawyer,1
User6418,+91-1543348795,user6418@gmail.com,590,26–35,Married,538292,urgent,Student,1
User6419,+91-1160776580,user6419@gmail.com,631,18–25,Married with Kids,299933,,Business Owner,0
User6420,+91-8869319226,user6420@test.com,560,36–50,Single,851679,call me now,Business Owner,0
User6421,+91-2338292876,user6421@yahoo.com,504,26–35,Married,543609,follow up next week,AccountantCivil Engineer,0
User6422,+91-7123665951,user6422@gmail.com,686,36–50,Single,889575,,Lawyer,1
User6423,+91-7936384759,user6423@yahoo.com,767,26–35,Married with Kids,856701,interested,Sales Executive,0
User6424,+91-2605038558,user6424@test.com,714,18–25,Single,419649,urgent,Teacher,1
User6425,+91-1022657998,user6425@yahoo.com,368,26–35,Single,505633,urgent,Software Engineer,0
User6426,+91-2473944489,user6426@outlook.com,771,36–50,Married,262372,budget approved,Business Owner,0
User6427,+91-2605025793,user6427@test.com,403,36–50,Single,391040,price too high,Lawyer,1
User6428,+91-0392349657,user6428@gmail.com,460,36–50,Married,871829,interested,Business Owner,1
User6429,+91-6249168544,user6429@test.com,499,51+,Married with Kids,858339,interested,Sales Executive,0
User6430,+91-7055017727,user6430@test.com,515,36–50,Married with Kids,412773,not urgent,Retired,0
User6431,+91-9478150668,user6431@outlook.com,511,26–35,Single,520822,budget approved,Sales Executive,1
User6432,+91-2632218677,user6432@yahoo.com,807,18–25,Married,664204,not interested,Doctor,0
User6433,+91-5880932064,user6433@test.com,315,18–25,Married with Kids,161330,not urgent,Business Owner,0
User6434,+91-2864458881,user6434@outlook.com,797,26–35,Single,893983,,Retired,0
User6435,+91-7843930244,user6435@test.com,631,51+,Single,463116,price too high,Sales Executive,1
User6436,+91-6851394792,user6436@outlook.com,850,26–35,Single,481767,price too high,Business Owner,0
User6437,+91-4382109510,user6437@gmail.com,555,36–50,Single,811782,need more info,Student,1
User6438,+91-6874055688,user6438@outlook.com,471,51+,Single,609068,budget approved,Lawyer,1
User6439,+91-7346207103,user6439@outlook.com,797,26–35,Married,475360,need more info,AccountantCivil Engineer,0
User6440,+91-0290820872,user6440@gmail.com,770,51+,Single,954214,price too high,Lawyer,0
User6441,+91-1671689190,user6441@outlook.com,683,18–25,Single,427535,need more info,Software Engineer,0
User6442,+91-1719335738,user6442@outlook.com,806,26–35,Single,467101,need more info,Sales Executive,1
User6443,+91-0897101919,user6443@yahoo.com,826,26–35,Single,747834,not urgent,Business Owner,1
User6444,+91-3378187323,user6444@yahoo.com,624,18–25,Single,687699,budget approved,Teacher,0
User6445,+91-8379397782,user6445@gmail.com,513,51+,Single,864797,price too high,Sales Executive,0
User6446,+91-9113208892,user6446@yahoo.com,507,18–25,Single,173185,not interested,Teacher,1
User6447,+91-7271448203,user6447@yahoo.com,468,51+,Married with Kids,599961,call me now,AccountantCivil Engineer,0
User6448,+91-9110968803,user6448@outlook.com,629,26–35,Married with Kids,756248,not urgent,Software Engineer,1
User6449,+91-2806943287,user6449@test.com,579,51+,Single,600735,price too high,Doctor,1
User6450,+91-4927226161,user6450@yahoo.com,604,51+,Married,227574,price too high,Lawyer,1
User6451,+91-5471515180,user6451@outlook.com,445,36–50,Single,812495,interested,Lawyer,0
User6452,+91-8825251954,user6452@outlook.com,815,36–50,Married,129424,,Teacher,1
User6453,+91-4809199846,user6453@test.com,389,36–50,Married,141559,urgent,Student,1
User6454,+91-6941223232,user6454@test.com,752,18–25,Married,610926,call me now,Sales Executive,1
User6455,+91-3244823591,user6455@gmail.com,359,18–25,Married,348290,follow up next week,Retired,0
User6456,+91-7085417325,user6456@yahoo.com,610,36–50,Married,373219,,Sales Executive,1
User6457,+91-7377575531,user6457@outlook.com,827,26–35,Married with Kids,515915,price too high,Doctor,1
User6458,+91-2768935444,user6458@yahoo.com,526,26–35,Single,803332,interested,Teacher,0
User6459,+91-1152460283,user6459@gmail.com,773,26–35,Married with Kids,609968,need more info,Retired,0
User6460,+91-0084401904,user6460@outlook.com,840,18–25,Married with Kids,372094,call me now,Doctor,1
User6461,+91-0096157368,user6461@gmail.com,378,51+,Single,760773,follow up next week,Sales Executive,0
User6462,+91-0403624513,user6462@gmail.com,732,18–25,Married with Kids,139305,price too high,Teacher,0
User6463,+91-7507690389,user6463@gmail.com,452,36–50,Single,622037,urgent,Business Owner,0
User6464,+91-3852888069,user6464@test.com,700,51+,Single,365713,budget approved,Software Engineer,1
User6465,+91-6430607852,user6465@test.com,578,26–35,Single,166778,call me now,Retired,1
User6466,+91-8560354627,user6466@test.com,356,18–25,Single,464777,follow up next week,Software Engineer,1
User6467,+91-1327003778,user6467@gmail.com,485,18–25,Married,916517,not urgent,Retired,0
User6468,+91-6189475330,user6468@outlook.com,697,36–50,Married,577061,,Software Engineer,0
User6469,+91-0853155030,user6469@test.com,457,26–35,Married with Kids,458451,not interested,Software Engineer,1
User6470,+91-0427585153,user6470@outlook.com,658,18–25,Single,978606,interested,Student,1
User6471,+91-7613978521,user6471@outlook.com,739,18–25,Single,660451,budget approved,Software Engineer,1
User6472,+91-4191515247,user6472@test.com,765,51+,Single,149592,not interested,Student,1
User6473,+91-4210545890,user6473@gmail.com,745,18–25,Single,318223,urgent,Doctor,1
User6474,+91-3725917759,user6474@gmail.com,787,51+,Married,288405,need more info,Lawyer,1
User6475,+91-7379220237,user6475@outlook.com,829,18–25,Married,479575,urgent,Teacher,0
User6476,+91-6505494575,user6476@outlook.com,372,26–35,Married,632327,,Sales Executive,0
User6477,+91-9451001043,user6477@outlook.com,316,36–50,Married with Kids,239270,need more info,Business Owner,1
User6478,+91-6571417018,user6478@test.com,830,26–35,Single,265426,price too high,Doctor,0
User6479,+91-9468261830,user6479@test.com,625,36–50,Married,870873,urgent,Retired,1
User6480,+91-9683364412,user6480@test.com,845,18–25,Married,365968,follow up next week,Doctor,1
User6481,+91-4887756398,user6481@yahoo.com,501,26–35,Single,936852,,Business Owner,0
User6482,+91-0838199660,user6482@yahoo.com,643,51+,Married,451679,interested,Lawyer,0
User6483,+91-2361555286,user6483@outlook.com,822,36–50,Single,103436,not interested,AccountantCivil Engineer,0
User6484,+91-6192097896,user6484@gmail.com,699,36–50,Single,717838,need more info,Retired,0
User6485,+91-3019301250,user6485@outlook.com,517,18–25,Married,796217,,Doctor,1
User6486,+91-1061849726,user6486@yahoo.com,744,36–50,Married with Kids,116057,price too high,Doctor,0
User6487,+91-2262742496,user6487@gmail.com,521,36–50,Single,625598,urgent,Retired,0
User6488,+91-0915300782,user6488@yahoo.com,682,36–50,Married with Kids,751201,call me now,Retired,1
User6489,+91-6246490302,user6489@test.com,306,18–25,Married,568571,follow up next week,Lawyer,0
User6490,+91-8923069565,user6490@yahoo.com,571,26–35,Single,869129,,Software Engineer,0
User6491,+91-6513798854,user6491@yahoo.com,315,18–25,Single,879276,budget approved,Software Engineer,1
User6492,+91-1183897049,user6492@yahoo.com,723,51+,Married,690301,need more info,Retired,0
User6493,+91-9030160459,user6493@test.com,823,36–50,Married with Kids,946454,call me now,Sales Executive,1
User6494,+91-4305168720,user6494@yahoo.com,320,36–50,Married,764266,not urgent,AccountantCivil Engineer,0
User6495,+91-9994672691,user6495@yahoo.com,527,26–35,Married,765228,follow up next week,Doctor,1
User6496,+91-4860964364,user6496@outlook.com,587,36–50,Married,642834,not urgent,Doctor,0
User6497,+91-6820449548,user6497@yahoo.com,433,26–35,Married with Kids,198812,call me now,Teacher,0
User6498,+91-3109130102,user6498@yahoo.com,582,36–50,Single,697143,not urgent,Business Owner,0
User6499,+91-7603691952,user6499@gmail.com,703,36–50,Single,657437,not interested,Retired,1
User6500,+91-6943336820,user6500@gmail.com,365,18–25,Married,475735,call me now,Sales Executive,0
User6501,+91-3273296743,user6501@outlook.com,736,18–25,Married,298453,not urgent,Software Engineer,1
User6502,+91-0732414287,user6502@outlook.com,558,51+,Married with Kids,779044,not interested,Sales Executive,0
User6503,+91-1958384168,user6503@test.com,402,26–35,Married,392002,budget approved,Student,0
User6504,+91-7482550206,user6504@yahoo.com,400,51+,Married with Kids,145330,interested,Student,1
User6505,+91-0881861357,user6505@gmail.com,497,18–25,Married with Kids,879340,price too high,Doctor,1
User6506,+91-5038937435,user6506@gmail.com,525,26–35,Married with Kids,814564,interested,Software Engineer,1
User6507,+91-9717415798,user6507@outlook.com,762,18–25,Married,454347,not urgent,AccountantCivil Engineer,1
User6508,+91-4951174243,user6508@outlook.com,536,26–35,Single,387437,follow up next week,Sales Executive,0
User6509,+91-7191750671,user6509@yahoo.com,325,36–50,Married with Kids,943301,call me now,Retired,0
User6510,+91-8239096424,user6510@yahoo.com,420,51+,Single,976861,interested,Teacher,1
User6511,+91-5438565425,user6511@yahoo.com,805,51+,Married with Kids,235701,need more info,Software Engineer,1
User6512,+91-7902994055,user6512@yahoo.com,481,26–35,Married,105704,not interested,Business Owner,1
User6513,+91-4612434673,user6513@test.com,842,51+,Married with Kids,232848,budget approved,Teacher,1
User6514,+91-5841754944,user6514@test.com,614,18–25,Married with Kids,288327,urgent,Teacher,1
User6515,+91-0334713455,user6515@outlook.com,572,51+,Single,672569,call me now,Doctor,0
User6516,+91-7732031329,user6516@test.com,531,26–35,Married,741260,not interested,Lawyer,0
User6517,+91-5591741658,user6517@test.com,719,51+,Married with Kids,213532,call me now,Business Owner,0
User6518,+91-5420508894,user6518@yahoo.com,741,51+,Married,524452,not urgent,Software Engineer,0
User6519,+91-7533872263,user6519@outlook.com,795,18–25,Single,166780,call me now,Sales Executive,0
User6520,+91-3585974936,user6520@gmail.com,323,36–50,Married,300277,need more info,Business Owner,0
User6521,+91-9539874900,user6521@test.com,408,18–25,Married,544162,price too high,Doctor,1
User6522,+91-5483518828,user6522@test.com,801,51+,Single,344955,need more info,Doctor,0
User6523,+91-0176859513,user6523@yahoo.com,324,51+,Married with Kids,417477,interested,Teacher,0
User6524,+91-3753100987,user6524@yahoo.com,486,36–50,Married with Kids,782637,not interested,AccountantCivil Engineer,0
User6525,+91-0024379110,user6525@outlook.com,587,36–50,Married,805966,budget approved,Business Owner,0
User6526,+91-5192704695,user6526@yahoo.com,637,18–25,Married with Kids,757293,urgent,Doctor,1
User6527,+91-3201638847,user6527@gmail.com,336,36–50,Single,788874,,Business Owner,1
User6528,+91-8411281407,user6528@yahoo.com,436,18–25,Married,353130,interested,Student,1
User6529,+91-2705412421,user6529@yahoo.com,807,26–35,Married,338408,,Doctor,1
User6530,+91-6385771100,user6530@test.com,526,51+,Married with Kids,714181,,Software Engineer,1
User6531,+91-0167376732,user6531@gmail.com,619,36–50,Married with Kids,847967,urgent,Doctor,0
User6532,+91-4548963158,user6532@yahoo.com,481,26–35,Married with Kids,949390,not urgent,Sales Executive,0
User6533,+91-6131820030,user6533@test.com,385,26–35,Married,130844,urgent,Software Engineer,1
User6534,+91-7761084130,user6534@outlook.com,766,18–25,Married with Kids,476645,,Retired,1
User6535,+91-6472057832,user6535@yahoo.com,352,18–25,Married,977632,,Doctor,1
User6536,+91-8393479323,user6536@test.com,534,36–50,Married with Kids,625080,not interested,Doctor,0
User6537,+91-7589515161,user6537@outlook.com,732,18–25,Married,532911,budget approved,Business Owner,1
User6538,+91-7079676231,user6538@gmail.com,795,26–35,Married,707475,price too high,Business Owner,0
User6539,+91-1811152875,user6539@yahoo.com,399,26–35,Married,142510,not interested,Sales Executive,1
User6540,+91-8504643707,user6540@yahoo.com,702,51+,Married with Kids,532353,need more info,Business Owner,1
User6541,+91-3342203847,user6541@gmail.com,695,26–35,Married with Kids,213104,call me now,AccountantCivil Engineer,0
User6542,+91-2497257092,user6542@gmail.com,826,36–50,Single,828770,interested,Student,0
User6543,+91-1864183834,user6543@gmail.com,714,51+,Married,575428,follow up next week,Teacher,0
User6544,+91-8899882599,user6544@gmail.com,762,18–25,Married with Kids,926064,call me now,AccountantCivil Engineer,0
User6545,+91-0481672461,user6545@gmail.com,840,51+,Single,792150,urgent,Retired,1
User6546,+91-2798642162,user6546@outlook.com,663,26–35,Single,445712,price too high,Lawyer,1
User6547,+91-2855009269,user6547@gmail.com,429,36–50,Married with Kids,885139,follow up next week,Student,0
User6548,+91-9839969851,user6548@outlook.com,383,18–25,Married,524101,not urgent,Doctor,1
User6549,+91-6141311088,user6549@yahoo.com,570,18–25,Single,165214,need more info,Sales Executive,0
User6550,+91-4768234694,user6550@yahoo.com,543,26–35,Single,669158,budget approved,Student,0
User6551,+91-0663238561,user6551@outlook.com,687,36–50,Married,883577,price too high,Retired,0
User6552,+91-6001646999,user6552@outlook.com,513,26–35,Married with Kids,148110,urgent,Business Owner,1
User6553,+91-7826449846,user6553@test.com,465,26–35,Married,995846,interested,Sales Executive,0
User6554,+91-2414100313,user6554@test.com,358,36–50,Married,623538,,Sales Executive,1
User6555,+91-6686154783,user6555@yahoo.com,803,26–35,Married with Kids,760531,price too high,Sales Executive,0
User6556,+91-7316046373,user6556@outlook.com,422,36–50,Single,240661,need more info,Retired,1
User6557,+91-3914000490,user6557@outlook.com,712,36–50,Married,118077,not urgent,Doctor,1
User6558,+91-7752624382,user6558@gmail.com,438,26–35,Single,951306,,Lawyer,0
User6559,+91-0729679385,user6559@test.com,528,26–35,Single,565462,budget approved,Doctor,1
User6560,+91-3068249266,user6560@outlook.com,573,51+,Single,346797,,Retired,0
User6561,+91-6066101534,user6561@test.com,738,18–25,Married with Kids,578988,price too high,AccountantCivil Engineer,0
User6562,+91-9521028889,user6562@yahoo.com,417,18–25,Single,269299,interested,Student,0
User6563,+91-2937971808,user6563@outlook.com,782,36–50,Married,508153,need more info,Student,0
User6564,+91-3300850367,user6564@outlook.com,694,51+,Married,371898,budget approved,Retired,1
User6565,+91-2286698827,user6565@yahoo.com,759,36–50,Married,387832,follow up next week,Business Owner,0
User6566,+91-9190103882,user6566@test.com,377,51+,Married with Kids,893480,,Doctor,0
User6567,+91-8839740034,user6567@outlook.com,711,36–50,Married,384712,not interested,AccountantCivil Engineer,1
